Evaluation results for rf:
Hyperparameter Tuning Results for rf:
Parameters, Mean Test Score, Rank
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}, 0.9069, 50
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}, 0.9038, 53
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}, 0.9132, 45
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}, 0.9015, 54
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}, 0.9069, 49
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}, 0.9069, 51
Accuracy: 0.9594, Precision: 0.9608, Recall: 0.9594, F1 Score: 0.9593
              precision    recall  f1-score   support

         0.0       0.99      0.93      0.96       160
         1.0       0.93      0.99      0.96       160

    accuracy                           0.96       320
   macro avg       0.96      0.96      0.96       320
weighted avg       0.96      0.96      0.96       320

[[149  11]
 [  2 158]]
Evaluation results for rf:
Hyperparameter Tuning Results for rf:
Parameters, Mean Test Score, Rank
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}, 0.9515, 8
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}, 0.9554, 2
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}, 0.9523, 5
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}, 0.9523, 6
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}, 0.9578, 1
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}, 0.9515, 7
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}, 0.9484, 10
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}, 0.9539, 3
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}, 0.9538, 4
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}, 0.9413, 16
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}, 0.9429, 15
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}, 0.9484, 9
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}, 0.9343, 18
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}, 0.9429, 14
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}, 0.9452, 12
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}, 0.9476, 11
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}, 0.9405, 17
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}, 0.9437, 13
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}, 0.9202, 32
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}, 0.9171, 40
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}, 0.9312, 20
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}, 0.9273, 24
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}, 0.9265, 25
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}, 0.9257, 27
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}, 0.9179, 38
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}, 0.9194, 34
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}, 0.9280, 23
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}, 0.8850, 70
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}, 0.8975, 55
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}, 0.8944, 57
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}, 0.8889, 63
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}, 0.8897, 62
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}, 0.8874, 66
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}, 0.8913, 60
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}, 0.8921, 58
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}, 0.8960, 56
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}, 0.8874, 67
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}, 0.8889, 64
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}, 0.8913, 61
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}, 0.8827, 72
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}, 0.8866, 69
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}, 0.8921, 59
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}, 0.8866, 68
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}, 0.8842, 71
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}, 0.8881, 65
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}, 0.8600, 81
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}, 0.8709, 80
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}, 0.8795, 75
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}, 0.8749, 78
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}, 0.8788, 76
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}, 0.8811, 74
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}, 0.8717, 79
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}, 0.8811, 73
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}, 0.8788, 77
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}, 0.9226, 30
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}, 0.9304, 21
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}, 0.9312, 19
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}, 0.9171, 39
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}, 0.9257, 26
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}, 0.9281, 22
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}, 0.9179, 36
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}, 0.9241, 28
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}, 0.9241, 29
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}, 0.9140, 43
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}, 0.9194, 33
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}, 0.9155, 41
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}, 0.9116, 45
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}, 0.9155, 42
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}, 0.9218, 31
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}, 0.9132, 44
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}, 0.9179, 37
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}, 0.9187, 35
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}, 0.8975, 54
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}, 0.9054, 52
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}, 0.9054, 50
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}, 0.9085, 47
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}, 0.9038, 53
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}, 0.9108, 46
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}, 0.9062, 49
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}, 0.9062, 48
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}, 0.9054, 51
Accuracy: 0.9500, Precision: 0.9511, Recall: 0.9500, F1 Score: 0.9500
              precision    recall  f1-score   support

         0.0       0.97      0.93      0.95       160
         1.0       0.93      0.97      0.95       160

    accuracy                           0.95       320
   macro avg       0.95      0.95      0.95       320
weighted avg       0.95      0.95      0.95       320

[[148  12]
 [  4 156]]
Evaluation results for rf:
Hyperparameter Tuning Results for rf:
Parameters, Mean Test Score, Rank
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}, 0.9006, 1
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}, 0.8998, 2
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}, 0.8998, 3
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}, 0.8912, 12
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}, 0.8967, 5
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}, 0.8920, 10
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}, 0.8928, 8
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}, 0.8897, 14
{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}, 0.8944, 7
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}, 0.8889, 15
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}, 0.8858, 28
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}, 0.8858, 28
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}, 0.8889, 15
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}, 0.8842, 34
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}, 0.8858, 26
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}, 0.8803, 47
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}, 0.8858, 30
{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}, 0.8873, 19
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}, 0.8693, 74
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}, 0.8701, 73
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}, 0.8740, 60
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}, 0.8748, 59
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}, 0.8717, 69
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}, 0.8725, 66
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}, 0.8686, 76
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}, 0.8678, 78
{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}, 0.8732, 62
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}, 0.8834, 41
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}, 0.8842, 35
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}, 0.8873, 22
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}, 0.8889, 17
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}, 0.8803, 45
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}, 0.8850, 32
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}, 0.8803, 46
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}, 0.8811, 44
{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}, 0.8803, 49
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}, 0.8795, 52
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}, 0.8803, 48
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}, 0.8803, 49
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}, 0.8842, 36
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}, 0.8787, 53
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}, 0.8850, 32
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}, 0.8764, 57
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}, 0.8803, 51
{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}, 0.8842, 36
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}, 0.8654, 80
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}, 0.8686, 76
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}, 0.8725, 67
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}, 0.8732, 64
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}, 0.8725, 65
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}, 0.8693, 75
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}, 0.8662, 79
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}, 0.8646, 81
{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}, 0.8725, 67
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}, 0.8873, 19
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}, 0.8944, 6
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}, 0.8983, 4
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}, 0.8873, 19
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}, 0.8889, 17
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}, 0.8928, 9
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}, 0.8834, 39
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}, 0.8912, 12
{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}, 0.8920, 11
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}, 0.8818, 43
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}, 0.8819, 42
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}, 0.8858, 27
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}, 0.8850, 31
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}, 0.8873, 22
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}, 0.8865, 24
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}, 0.8834, 38
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}, 0.8834, 39
{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}, 0.8865, 25
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}, 0.8764, 54
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}, 0.8717, 69
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}, 0.8733, 61
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}, 0.8764, 54
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}, 0.8732, 62
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}, 0.8709, 71
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}, 0.8709, 72
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}, 0.8756, 58
{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}, 0.8764, 56
Accuracy: 0.8906, Precision: 0.8932, Recall: 0.8906, F1 Score: 0.8904
              precision    recall  f1-score   support

         0.0       0.93      0.85      0.89       160
         1.0       0.86      0.93      0.89       160

    accuracy                           0.89       320
   macro avg       0.89      0.89      0.89       320
weighted avg       0.89      0.89      0.89       320

[[136  24]
 [ 11 149]]
Evaluation results for rf:
Hyperparameter Tuning Results for rf:
Parameters, Mean Test Score, Rank
OrderedDict([('max_depth', 29), ('min_samples_leaf', 1), ('min_samples_split', 7), ('n_estimators', 107)]), 0.9421, 18
OrderedDict([('max_depth', 24), ('min_samples_leaf', 1), ('min_samples_split', 5), ('n_estimators', 87)]), 0.9374, 21
OrderedDict([('max_depth', 14), ('min_samples_leaf', 2), ('min_samples_split', 7), ('n_estimators', 70)]), 0.8960, 31
OrderedDict([('max_depth', 32), ('min_samples_leaf', 4), ('min_samples_split', 7), ('n_estimators', 143)]), 0.9273, 24
OrderedDict([('max_depth', 30), ('min_samples_leaf', 4), ('min_samples_split', 6), ('n_estimators', 117)]), 0.9241, 26
OrderedDict([('max_depth', 17), ('min_samples_leaf', 1), ('min_samples_split', 9), ('n_estimators', 111)]), 0.9202, 27
OrderedDict([('max_depth', 44), ('min_samples_leaf', 2), ('min_samples_split', 8), ('n_estimators', 93)]), 0.9453, 15
OrderedDict([('max_depth', 44), ('min_samples_leaf', 4), ('min_samples_split', 7), ('n_estimators', 141)]), 0.9304, 22
OrderedDict([('max_depth', 28), ('min_samples_leaf', 4), ('min_samples_split', 9), ('n_estimators', 50)]), 0.9100, 29
OrderedDict([('max_depth', 24), ('min_samples_leaf', 2), ('min_samples_split', 8), ('n_estimators', 81)]), 0.9281, 23
OrderedDict([('max_depth', 50), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 50)]), 0.9507, 9
OrderedDict([('max_depth', 50), ('min_samples_leaf', 1), ('min_samples_split', 4), ('n_estimators', 200)]), 0.9515, 8
OrderedDict([('max_depth', 40), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 200)]), 0.9531, 3
OrderedDict([('max_depth', 32), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 200)]), 0.9413, 19
OrderedDict([('max_depth', 36), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 200)]), 0.9413, 20
OrderedDict([('max_depth', 46), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 142)]), 0.9570, 1
OrderedDict([('max_depth', 41), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 50)]), 0.9437, 16
OrderedDict([('max_depth', 10), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 200)]), 0.8780, 32
OrderedDict([('max_depth', 50), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 124)]), 0.9515, 6
OrderedDict([('max_depth', 45), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 197)]), 0.9484, 13
OrderedDict([('max_depth', 50), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 58)]), 0.9108, 28
OrderedDict([('max_depth', 50), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 123)]), 0.9484, 14
OrderedDict([('max_depth', 46), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 200)]), 0.9499, 11
OrderedDict([('max_depth', 50), ('min_samples_leaf', 4), ('min_samples_split', 5), ('n_estimators', 197)]), 0.9265, 25
OrderedDict([('max_depth', 39), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 127)]), 0.9515, 7
OrderedDict([('max_depth', 36), ('min_samples_leaf', 1), ('min_samples_split', 9), ('n_estimators', 52)]), 0.9429, 17
OrderedDict([('max_depth', 11), ('min_samples_leaf', 1), ('min_samples_split', 3), ('n_estimators', 199)]), 0.8983, 30
OrderedDict([('max_depth', 43), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 139)]), 0.9531, 4
OrderedDict([('max_depth', 44), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 139)]), 0.9515, 5
OrderedDict([('max_depth', 44), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 140)]), 0.9492, 12
OrderedDict([('max_depth', 45), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 140)]), 0.9507, 10
OrderedDict([('max_depth', 50), ('min_samples_leaf', 1), ('min_samples_split', 4), ('n_estimators', 196)]), 0.9554, 2
Accuracy: 0.9531, Precision: 0.9546, Recall: 0.9531, F1 Score: 0.9531
              precision    recall  f1-score   support

         0.0       0.98      0.93      0.95       160
         1.0       0.93      0.98      0.95       160

    accuracy                           0.95       320
   macro avg       0.95      0.95      0.95       320
weighted avg       0.95      0.95      0.95       320

[[148  12]
 [  3 157]]
Evaluation results for rf:
Hyperparameter Tuning Results for rf:
Parameters, Mean Test Score, Rank
OrderedDict([('max_depth', 14), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 125)]), 0.8866, 32
OrderedDict([('max_depth', 31), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 168)]), 0.9233, 25
OrderedDict([('max_depth', 46), ('min_samples_leaf', 3), ('min_samples_split', 7), ('n_estimators', 64)]), 0.9335, 21
OrderedDict([('max_depth', 36), ('min_samples_leaf', 2), ('min_samples_split', 4), ('n_estimators', 115)]), 0.9398, 16
OrderedDict([('max_depth', 29), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 144)]), 0.9351, 18
OrderedDict([('max_depth', 19), ('min_samples_leaf', 2), ('min_samples_split', 4), ('n_estimators', 170)]), 0.9171, 28
OrderedDict([('max_depth', 28), ('min_samples_leaf', 4), ('min_samples_split', 6), ('n_estimators', 102)]), 0.9312, 22
OrderedDict([('max_depth', 21), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 174)]), 0.9179, 27
OrderedDict([('max_depth', 21), ('min_samples_leaf', 3), ('min_samples_split', 7), ('n_estimators', 173)]), 0.9124, 29
OrderedDict([('max_depth', 26), ('min_samples_leaf', 3), ('min_samples_split', 6), ('n_estimators', 119)]), 0.9265, 23
OrderedDict([('max_depth', 33), ('min_samples_leaf', 1), ('min_samples_split', 4), ('n_estimators', 50)]), 0.9476, 10
OrderedDict([('max_depth', 50), ('min_samples_leaf', 1), ('min_samples_split', 9), ('n_estimators', 200)]), 0.9507, 6
OrderedDict([('max_depth', 50), ('min_samples_leaf', 1), ('min_samples_split', 4), ('n_estimators', 50)]), 0.9476, 9
OrderedDict([('max_depth', 42), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 54)]), 0.9499, 8
OrderedDict([('max_depth', 43), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 189)]), 0.9507, 7
OrderedDict([('max_depth', 42), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 200)]), 0.9437, 14
OrderedDict([('max_depth', 50), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 50)]), 0.9476, 10
OrderedDict([('max_depth', 50), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 200)]), 0.9515, 4
OrderedDict([('max_depth', 50), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 200)]), 0.9241, 24
OrderedDict([('max_depth', 50), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 200)]), 0.9554, 1
OrderedDict([('max_depth', 10), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 50)]), 0.8882, 31
OrderedDict([('max_depth', 33), ('min_samples_leaf', 1), ('min_samples_split', 9), ('n_estimators', 198)]), 0.9445, 13
OrderedDict([('max_depth', 50), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 59)]), 0.9437, 15
